idx,m1,m2,M_total,q,G,r0,v_perp,alpha,omega,dt,n_steps,E0,L0,mu,epsilon,h,e,p,a,r_min,r_max,T_orb,T_norm,r_ratio,orbit_class,orbit_name,dE_max,dE_slope,dL_max,MEGNO,residual_max,residual_mean,e_inst_std,traj_r_mean,traj_r_std,traj_r_min_num,traj_r_max_num,traj_vr_max,traj_vt_mean
334,0.470598773,50.86381977,51.33441854,0.009252132,1,14.74520357,2.111237992,1.131509632,3.537219143,0.1,3000,-0.584146824,14.51573664,0.466284646,-1.252768731,31.13063398,0.280314047,18.87849126,20.48838596,14.74520357,26.23156834,81.32745177,10.29118367,0.562116736,1,elliptical,2.81E-05,6.69E-09,2.69E-15,1.945517326,0.766094092,0.502003547,1.37E-05,21.50679543,3.985424178,14.74520556,26.23325292,0.462303486,1.504215791
335,0.756017722,16.2134941,16.96951183,0.04662892,1,2.815490011,2.948201704,1.200879729,5.038529234,0.038227426,3000,-1.214427328,5.995845439,0.722335976,-1.681249957,8.30063245,0.442112123,4.060252279,5.046695097,2.815490011,7.277900182,17.29242077,15.0785466,0.386854716,1,elliptical,0.000315632,3.58E-08,2.37E-15,1.312435297,1.043070708,0.670744376,6.82E-05,5.574651186,1.50166427,2.815501246,7.281608875,0.904404178,1.634424808
336,38.22858801,838.2030531,876.4316411,0.045607789,1,2.251518699,15.8815898,0.804957089,3.072323774,0.001262016,3000,-9621.057145,1307.341298,36.56111633,-263.1499831,35.75769642,0.352044084,1.458884861,1.665270183,1.079021667,2.251518699,0.45608722,3.996626742,0.479241708,1,elliptical,0.000241056,1.94E-06,4.00E-15,2.103457637,0.045995992,0.027852134,8.17E-05,1.779040964,0.399105121,1.079261592,2.251518608,8.628114099,21.32704725
337,0.133495404,15.82052348,15.95401888,0.008438115,1,5.438683482,1.205165977,0.70365326,0.270020678,0.019976118,3000,-0.292188401,0.86767625,0.13237838,-2.207221455,6.55451629,0.50487209,2.692843986,3.614050336,1.78941719,5.438683482,10.80777048,3.403537084,0.329016608,1,elliptical,0.000375509,-2.17E-07,6.14E-15,3.582385987,2.028497063,1.345503407,6.25E-05,4.056382049,1.216381416,1.789803544,5.438683434,1.228876434,1.827450695
338,0.365792982,13.55148129,13.91727427,0.026992841,1,2.758374177,3.639612499,1.620334369,1.433065185,0.040933739,3000,0.56202392,3.575825183,0.356178706,1.577926782,10.03941313,1.625483468,7.242065802,,2.758374177,,,,,3,hyperbolic,0.000701194,4.32E-08,4.67E-14,1.865034562,,,1.54E-05,119.7653039,65.82544325,2.760864419,232.3930478,2.253799268,0.192201417
339,140.2979672,196.0761628,336.37413,0.715527911,1,1.521871729,18.86348152,1.268818733,6.029854936,0.0034122,3000,-3525.680835,2347.758873,81.78122098,-43.11112983,28.70779924,0.609900977,2.450062783,3.901244659,1.521871729,6.280617589,2.639814167,25.78799486,0.242312433,1,elliptical,0.000546094,1.33E-06,2.52E-15,2.970783446,0.569154904,0.359366243,4.56E-05,4.703207343,1.482994674,1.521903361,6.284989568,7.149582339,7.171478306
340,30.15179888,232.7858385,262.9376374,0.129525916,1,11.65732334,5.419457216,1.141113479,3.037723127,0.081818334,3000,-210.0918812,1686.442982,26.69420724,-7.870317306,63.17636507,0.302139971,15.17946667,16.70438606,11.65732334,21.75144879,26.45448236,10.77773206,0.53593319,1,elliptical,0.000208606,-2.09E-08,2.02E-15,1.801578683,0.865760928,0.554879248,9.27E-05,17.39422424,3.489652035,11.6573234,21.76122575,1.258643077,3.798344147
341,1.457445243,14.77990608,16.23735133,0.098609912,1,1.105929845,3.80062439,0.991884597,1.731866103,0.009165362,3000,-9.896247698,5.576109108,1.326626701,-7.459707914,4.203223941,0.016164946,1.088052549,1.088336937,1.07074403,1.105929845,1.770383397,6.133855697,0.968184406,1,elliptical,1.68E-05,-4.44E-09,2.55E-15,1.947499989,0.021692397,0.013545815,0.000187243,1.08871452,0.012253784,1.071302155,1.105929823,0.061472545,3.861211105
342,1.833323267,22.23546989,24.06879315,0.082450395,1,6.571536849,0.874482378,0.456938108,2.645566043,0.004555177,3000,-5.555643038,9.733052296,1.693678783,-3.280222374,5.746693171,0.791207566,1.372087175,3.668774616,0.766012382,6.571536849,8.999829041,2.620963639,0.116565181,1,elliptical,0.001144658,-3.06E-06,4.56E-15,5.891463607,3.420365216,2.052265491,3.24E-05,4.768561247,1.7452483,0.766134139,6.571536521,3.313863683,1.62747333
343,6.427772808,44.32850242,50.75627523,0.145003157,1,5.666709972,4.232875968,1.41434762,3.088598807,0.063114675,3000,0.009533199,134.6543421,5.613759899,0.001698184,23.98648046,1.000379189,11.3355687,,5.666709972,,,,,2,parabolic,0.790060441,6.25E-05,8.65E-15,2.392456425,,,1.53E-05,115.9732575,52.47225015,5.669859337,196.5273164,2.1174353,0.345968697
344,134.119071,722.1175026,856.2365736,0.185730259,1,4.431852679,12.99640882,0.935016198,3.01104448,0.007273733,3000,-12300.50697,6514.983396,113.1109457,-108.7472737,57.59816925,0.125744709,3.874570653,3.936818573,3.441784467,4.431852679,1.677262675,5.260414869,0.776601732,1,elliptical,0.00010347,1.08E-08,1.54E-15,1.558055074,0.021512446,0.012830996,0.000138621,3.96883463,0.348323354,3.44302556,4.431852565,1.86736573,14.62708354
345,0.253295876,43.23255213,43.485848,0.005858916,1,19.96461731,1.46249377,0.990947275,4.515660384,0.1,3000,-0.279193826,7.352686757,0.251820481,-1.108701819,29.19812844,0.018023497,19.60478508,19.6111557,19.25769409,19.96461731,82.74860444,6.117065983,0.964591196,1,elliptical,1.04E-06,-4.01E-10,4.59E-15,1.88345693,0.023291745,0.015003754,1.03E-05,19.60344779,0.252273123,19.25824089,19.96461731,0.026822708,1.489685015
346,0.015840103,13.28168914,13.29752924,0.001192627,1,6.027291199,1.498209452,1.008667767,0.449653015,0.1,3000,-0.0171487,0.142868034,0.015821234,-1.083904028,9.030144646,0.017410664,6.132230344,6.134089778,6.027291199,6.240888357,26.17698254,6.450922123,0.965774559,1,elliptical,1.01E-05,-2.61E-10,2.91E-15,1.977258635,0.008078948,0.005004951,0.000101755,6.135616524,0.076034457,6.027291316,6.242720883,0.025861991,1.471984425
347,31.15275473,716.6948036,747.8475583,0.043467254,1,6.342576969,16.12499112,1.484997824,1.834026615,0.019470218,3000,361.2031737,3053.394098,29.85503822,12.09856678,102.2739973,1.205218537,13.98676831,,6.342576969,,,,,3,hyperbolic,0.001681593,3.34E-07,1.76E-14,1.87738553,,,1.52E-05,188.9326041,97.52440275,6.3468233,351.7387011,8.81500174,1.071997222
348,0.601731093,297.882155,298.4838861,0.002020031,1,1.292150373,15.05041469,0.990249313,1.955472467,0.002673625,3000,-70.7051747,11.67851368,0.600518028,-117.7403031,19.44739896,0.019406298,1.267074518,1.267551884,1.242953395,1.292150373,0.519000816,6.104623722,0.961926275,1,elliptical,2.01E-05,2.02E-08,4.72E-15,2.02389971,0.022638554,0.014124683,0.00018495,1.268169339,0.017140281,1.243593276,1.292150373,0.294058828,15.33782049
349,8.649259552,65.15326731,73.80252686,0.132752507,1,11.03008849,3.037645794,1.174332321,3.796974772,0.1,3000,-15.86201267,255.8350397,7.635612811,-2.077372578,33.50550192,0.3790564,15.21111413,17.76343051,11.03008849,24.49677252,54.75635299,12.84108247,0.450267009,1,elliptical,0.000129368,6.27E-10,3.00E-15,1.434963225,1.172025011,0.760171671,3.88E-05,19.02353932,4.584347804,11.03008849,24.50251697,0.835247509,1.887718267
350,15.95272241,482.408417,498.3611394,0.033068914,1,1.950638055,1.192452691,0.074603194,5.932242055,6.00E-07,3000,-3934.25717,35.91892791,15.44206993,-254.7752463,2.326043599,0.994434363,0.010856542,0.978040737,0.005443419,1.950638055,0.272234524,2.230746632,0.002790584,1,elliptical,2.43E-15,9.09E-13,3.17E-15,0.034629064,357.316595,357.3037815,6.82E-17,1.950567762,6.29E-05,1.950427278,1.950638055,0.234333132,1.192495665
351,0.380168979,30.19353708,30.57370606,0.012591071,1,2.86494624,4.62105113,1.414571713,3.296583186,0.029233406,3000,0.002029598,4.970497197,0.375441765,0.005405892,13.23906306,1.001013131,5.732795046,,2.86494624,,,,,2,parabolic,0.295838971,5.05E-05,7.15E-15,2.411224397,,,1.53E-05,58.73212959,26.59552257,2.866539488,99.5891188,2.312346824,0.377358692
352,1.353375481,37.07716163,38.43053711,0.036501593,1,2.77032666,5.909082607,1.586526479,5.163352412,0.024793452,3000,4.682847502,21.37466775,1.305714809,3.586424438,16.37008908,1.51706627,6.973095793,,2.77032666,,,,,3,hyperbolic,0.000801556,9.02E-08,3.42E-14,1.932242459,,,1.53E-05,111.6754882,60.83750825,2.772660976,215.4650831,3.56223278,0.327225724
353,0.503740826,15.60347718,16.107218,0.032283883,1,7.48420893,1.939306893,1.32193233,4.998432255,0.1,3000,-0.132588323,7.082726095,0.48798672,-0.271704777,14.51417796,0.747505086,13.07869317,29.6410284,7.48420893,51.79784787,252.6442982,49.52231239,0.144488801,1,elliptical,0.000333369,-1.66E-08,6.14E-15,1.50928952,4.796340664,2.997618547,1.28E-05,35.57762492,13.83778098,7.484347942,51.81701306,0.829658226,0.535915362
354,0.07646778,60.93621436,61.01268213,0.001254882,1,1.415952492,3.382341975,0.515266369,0.243301279,0.000430601,3000,-2.85397208,0.36576322,0.076371942,-37.36937944,4.789235547,0.734500569,0.375934582,0.816345937,0.216739382,1.415952492,0.59330931,2.750541479,0.153069671,1,elliptical,0.000860706,5.38E-06,6.37E-15,0.840926512,5.520715706,3.957691743,3.30E-05,1.064022484,0.359452721,0.216773556,1.41595245,9.357379183,5.672872895
355,2.366173435,49.23207596,51.5982494,0.048061622,1,4.21975191,3.982178357,1.138797967,4.259640252,0.040224591,3000,-9.705526806,37.93738413,2.257666329,-4.298919944,16.80380473,0.29686081,5.47243088,6.001303824,4.21975191,7.782855739,12.85969907,10.65658153,0.542185549,1,elliptical,0.000205325,-2.11E-08,2.81E-15,1.598090784,0.734758073,0.468377972,9.34E-05,6.250495766,1.229943783,4.219752958,7.786345123,0.912396991,2.806683115
356,2.653509463,46.5990621,49.25257157,0.056943409,1,5.970030242,2.862528657,0.996606358,1.977317874,0.067889235,3000,-10.42615179,42.90375263,2.510550176,-4.152935039,17.08938265,0.006775768,5.929578704,5.929850949,5.889671656,5.970030242,12.92799212,6.219861834,0.986539669,1,elliptical,7.08E-06,-1.06E-09,6.29E-15,1.93693403,0.007767771,0.00470333,0.00019223,5.931172625,0.027275835,5.892855978,5.970030242,0.018759484,2.881343223
357,19.67320732,224.7205039,244.3937112,0.087545226,1,1.498667012,13.09680012,1.025587597,2.771147858,0.003911933,3000,-1398.520937,355.0570901,18.08955329,-77.31097139,19.62774229,0.051829919,1.576342802,1.580588801,1.498667012,1.662510591,0.79866234,6.805350496,0.901448099,1,elliptical,5.02E-05,1.25E-07,2.24E-15,1.931675581,0.108015598,0.068904871,0.000168932,1.583999867,0.058262189,1.498667081,1.663353542,0.648813588,12.40809901
358,1.579515052,511.6692262,513.2487413,0.003086985,1,4.570310286,9.638764504,0.909557724,2.666184416,0.008518068,3000,-103.6874199,69.36689087,1.574654119,-65.8477431,44.05214456,0.172704747,3.780996005,3.897238669,3.224167051,4.570310286,2.133788776,4.947625779,0.705459115,1,elliptical,0.0001322,-1.54E-08,4.10E-15,1.404645215,0.103872744,0.065009502,0.000123413,3.954552128,0.471691196,3.22520622,4.570310285,2.011041998,11.30525302
359,34.26318231,46.99188505,81.25506736,0.729129769,1,2.360817502,14.17302132,2.41584141,5.442971211,0.013413655,3000,1308.186159,663.0174609,19.81527524,66.01907582,33.45991679,4.836289717,13.77841491,,2.360817502,,,,,3,hyperbolic,0.000300831,7.91E-09,1.77E-13,1.874013737,,,2.16E-05,233.6809498,133.9525867,2.367152477,465.3898445,11.74604768,0.413437851
360,0.524735591,129.3919202,129.9166558,0.004055397,1,7.789820737,9.963954243,2.43984951,3.449330922,0.063582489,3000,17.2267072,40.56411775,0.522616175,32.96244555,77.61741739,4.952865633,46.37175616,,7.789820737,,,,,3,hyperbolic,0.000298546,1.56E-09,2.93E-13,1.951859034,,,2.18E-05,782.3791458,448.5916157,7.811226936,1558.379341,8.291170085,0.287354774
361,0.480085401,75.12380148,75.60388688,0.00639059,1,1.513266915,17.47228144,2.47192519,4.389644174,0.007136413,3000,48.98195381,12.61296195,0.477036854,102.679601,26.44022542,5.110414145,9.24668756,,1.513266915,,,,,3,hyperbolic,0.000295607,1.27E-08,5.97E-14,1.942853513,,,2.21E-05,154.9094263,88.84743059,1.517557411,308.6113316,14.61464346,0.496403836
362,1.626110371,9.768186779,11.39429715,0.166470033,1,16.06808815,1.190837148,1.414134463,0.469866237,0.1,3000,-0.00011058,26.67429889,1.394043846,-7.93E-05,19.13447627,0.999776278,32.13258152,71821.7778,16.06808815,143627.4875,35827815.11,1877663.597,0.000111873,1,elliptical,0.033073579,1.25E-05,4.53E-15,2.292409426,98.02004403,29.35776914,9.71E-07,88.18350848,40.24521422,16.06830876,152.0300512,0.595356258,0.311487831
363,19.55344687,222.5016305,242.0550774,0.087880016,1,1.228984857,19.30403069,1.375511314,5.242832776,0.002919049,3000,-191.1074284,426.4193048,17.97390023,-10.63249634,23.72436141,0.892031375,2.325277909,11.38279618,1.228984857,21.5366075,15.50944328,177.1060959,0.057064923,1,elliptical,0.002551925,5.09E-06,6.00E-15,2.29121751,14.19615186,10.86391937,1.56E-05,16.57516154,5.545459274,1.229593948,21.59128948,9.104082144,1.967492861
364,122.5700906,447.5702384,570.140329,0.27385666,1,4.690292623,11.59318175,1.051505946,1.581544606,0.014180377,3000,-5230.173781,5231.985459,96.21968817,-54.35658627,54.37541483,0.105664754,5.18589124,5.244445688,4.690292623,5.798598753,3.160373239,7.428982726,0.808866559,1,elliptical,9.06E-05,-1.17E-08,4.87E-15,1.210113248,0.169338059,0.107118362,0.000145937,5.273820937,0.391230305,4.690293049,5.801342903,1.110828321,10.36812464
365,0.523033581,207.2993382,207.8223718,0.002523084,1,4.624357032,11.66735037,1.740410801,0.341692021,0.022993741,3000,12.06352059,28.14872894,0.521717245,23.12271773,53.95399371,2.029029757,14.00731505,,4.624357032,,,,,3,hyperbolic,0.000513491,4.03E-08,6.85E-14,2.040726103,,,1.60E-05,247.4411352,138.5533621,4.629567564,485.8129813,7.816878853,0.5359974
366,1.967318593,27.15063981,29.11795841,0.072459382,1,10.55925098,3.881894464,2.337651787,0.360045082,0.1,3000,8.762877645,75.19183441,1.834399163,4.776974294,40.98989791,4.464615876,57.70225053,,10.55925098,,,,,3,hyperbolic,6.88E-05,9.48E-10,1.53E-13,1.911817154,,,6.95E-06,473.3574429,269.6502924,10.56507918,939.389516,3.171615086,0.217324757
367,5.543034025,521.1230962,526.6661303,0.010636708,1,7.200854855,12.09411295,1.414159365,2.529692285,0.028066427,3000,-0.030746261,477.6508483,5.484694928,-0.005605829,87.08795193,0.999846708,14.40060588,46974.86656,7.200854855,93942.53227,2787471.951,3310564.97,7.67E-05,1,elliptical,1.953555877,0.00034786,8.57E-15,2.281686523,11661.46458,25.50354117,1.53E-05,147.1614118,66.53663189,7.204854717,249.2469412,6.048294809,0.989240293
368,0.206831158,113.9034662,114.1102974,0.001815846,1,13.89692215,3.54471263,1.237023433,5.807483836,0.1,3000,-0.398191845,10.17015857,0.206456265,-1.928698285,49.26059546,0.530226973,21.26544511,29.58220533,13.89692215,45.26748851,94.63750246,19.51406522,0.306995652,1,elliptical,0.00015917,-1.91E-08,2.62E-15,2.175538074,0.685666626,0.422869227,2.29E-05,33.06864425,10.47367834,13.89697618,45.27764296,1.228496864,1.708929927
369,61.7255243,68.65033451,130.3758588,0.899129258,1,2.101491,15.9498189,2.024980905,0.477197657,0.008893474,3000,2117.787869,1089.415509,32.50201326,65.15866732,33.51840087,3.100547666,8.617264016,,2.101491,,,,,3,hyperbolic,0.000365202,3.66E-08,1.91E-13,1.940289726,,,1.80E-05,155.7809946,88.66613571,2.105108086,308.9368133,12.061886,0.58026231
370,0.417427188,45.03647736,45.45390455,0.009268646,1,1.021452694,1.510258581,0.226399177,3.746282698,2.18E-05,3000,-17.93294234,0.638033557,0.413593734,-43.35883471,1.542657697,0.948743413,0.052356179,0.524159665,0.026866636,1.021452694,0.353663034,2.30965907,0.026302379,1,elliptical,1.18E-09,1.68E-08,5.39E-15,1.611676787,29.44941327,28.9987161,1.76E-11,0.991530641,0.026962295,0.930648827,1.021452684,2.866500559,1.557007581
371,0.147434996,11.8991476,12.0465826,0.012390383,1,13.91761659,0.933688774,1.003581484,2.115365072,0.1,3000,-0.062574001,1.892428918,0.145630577,-0.429676256,12.99472238,0.007175795,14.01748656,14.01820839,13.91761659,14.11880018,95.01380369,6.351427332,0.985750659,1,elliptical,3.14E-07,-1.27E-10,5.05E-15,1.705018166,0.012614647,0.00822539,7.81E-06,14.01448213,0.071935719,13.91761664,14.1191112,0.00666258,0.927259709
372,3.113347901,322.7938309,325.9071788,0.009645004,1,11.72139339,10.66228293,2.022054515,4.347208112,0.074097003,3000,89.54073124,385.3793122,3.083606503,29.03766455,124.9768127,3.088704463,47.92531347,,11.72139339,,,,,3,hyperbolic,0.000366014,4.43E-09,1.19E-14,2.107899897,,,1.80E-05,866.5777499,493.1868657,11.74149126,1718.45832,8.055709582,0.38866861
373,0.012785101,10.03302416,10.04580926,0.001274302,1,19.46015006,0.98687515,1.37354484,4.915234854,0.1,3000,-0.000373659,0.245222031,0.012768829,-0.029263375,19.20473851,0.886625428,36.71401394,171.6447499,19.46015006,323.8293497,4457.929442,164.5911112,0.060093843,1,elliptical,2.97E-05,1.89E-08,4.30E-15,1.720127099,5.130191674,2.722661076,5.80E-07,75.72981211,32.35566896,19.46026766,126.4866181,0.463786874,0.335791609
374,2.108171756,8.879001332,10.98717309,0.237433432,1,3.86326185,2.399625115,1.422910186,4.960940507,0.076360186,3000,0.059774357,15.79362018,1.70366478,0.03508575,9.27038016,1.024673397,7.821843492,,3.86326185,,,,,3,hyperbolic,0.01236058,7.83E-07,3.94E-15,1.938364024,,,1.53E-05,84.04447144,39.1238379,3.865461032,145.4632111,1.214780674,0.189862125
375,5.737017246,31.967953,37.70497025,0.179461514,1,10.75830452,0.639189548,0.341430473,3.893781677,0.002949711,3000,-16.05371464,33.44844087,4.864098724,-3.30045,6.876595802,0.883425232,1.254146854,5.712095357,0.665886191,10.75830452,13.96927093,2.430845137,0.061895087,1,elliptical,0.002196649,-5.61E-06,4.67E-15,0.188716863,11.13970601,7.990951801,2.26E-05,7.09645146,3.064692056,0.665985784,10.75830327,4.843942126,1.468404226
376,17.46757014,840.6127216,858.0802918,0.020779569,1,3.817013999,8.530662357,0.568958599,3.470409021,0.000720145,3000,-3224.206527,557.1947715,17.11199036,-188.4179724,32.56165764,0.676286112,1.23562044,2.277065932,0.737117865,3.817013999,0.737020068,2.895060526,0.193113744,1,elliptical,0.000672649,-1.18E-06,3.26E-15,0.409321361,1.062385907,0.677982465,4.11E-05,2.774321628,0.954903362,0.737242173,3.817013785,17.82212878,14.43359254
377,16.98918908,56.23774406,73.22693313,0.30209585,1,15.23009612,2.606393135,1.188655002,5.856621489,0.1,3000,-18.41532773,517.9314253,13.04757179,-1.411398843,39.69561798,0.412900715,21.5186137,25.94126157,15.23009612,36.65242702,97.01325689,13.96730256,0.41552763,1,elliptical,5.39E-05,-1.43E-08,4.83E-15,2.642297782,0.348148577,0.214317302,1.43E-05,27.81482185,7.39856928,15.23012446,36.65578521,0.761777515,1.555555386
378,63.45643786,193.8674578,257.3238956,0.327318667,1,5.400783696,8.854458599,1.282774579,4.398110472,0.026080977,3000,-403.7356069,2286.226649,47.80799023,-8.444939957,47.82101564,0.645510621,8.887046932,15.2353893,5.400783696,25.06999489,23.29271663,29.76973894,0.215428193,1,elliptical,0.000623155,-3.98E-08,2.19E-15,1.249015381,3.300749229,2.175757895,4.48E-05,18.16208388,6.185849712,5.400806906,25.08913837,3.474986463,3.186752596
379,1.307289041,309.3396735,310.6469625,0.004226063,1,4.450412172,7.132857413,0.853748796,3.696200339,0.007710093,3000,-57.75122104,41.32414806,1.301787604,-44.3630135,31.74415545,0.271112994,3.243847605,3.501193202,2.551974231,4.450412172,2.335449212,4.384333996,0.573424243,1,elliptical,0.000189404,-9.44E-08,2.24E-15,1.279736491,0.21758516,0.137366033,9.87E-05,3.622485542,0.657119982,2.552624746,4.450411027,2.652630778,9.083981525
380,0.404016942,165.5734059,165.9774228,0.002440108,1,11.53732266,8.488168126,2.237906738,4.505401796,0.1,3000,8.720987589,39.4693664,0.403033497,21.63836914,97.93073447,4.00822657,57.78152589,,11.53732266,,,,,3,hyperbolic,0.000313451,1.74E-09,1.26E-14,1.982320351,,,1.95E-05,1001.322326,572.6049892,11.56228705,1991.358609,6.794189475,0.27440779
381,16.27330002,44.55209299,60.82539301,0.365264546,1,3.456704885,5.941197753,1.416324272,3.584614727,0.027468171,3000,0.626540206,244.7908219,11.91952144,0.052564208,20.53696729,1.005974444,6.93406166,,3.456704885,,,,,3,hyperbolic,0.050352512,9.09E-06,2.67E-15,2.451205371,,,1.53E-05,71.79176035,32.71558673,3.458636744,122.3116741,2.980289646,0.481828111
